participantId,trialId,answer,startTime,endTime,duration,taskOrder,true_value,chart_type,accuracy
1OnSY9Gbo3pTQEhEeZYV,barChart3,42,"Mon, 11 Mar 2024 19:41:40 GMT","Mon, 11 Mar 2024 19:41:57 GMT",16995,8,43,barChart,0.1699
1OnSY9Gbo3pTQEhEeZYV,barChart6,70,"Mon, 11 Mar 2024 19:40:27 GMT","Mon, 11 Mar 2024 19:40:52 GMT",25239,3,75,barChart,2.3576
1OnSY9Gbo3pTQEhEeZYV,barChart7,52,"Mon, 11 Mar 2024 19:40:08 GMT","Mon, 11 Mar 2024 19:40:27 GMT",18731,2,50,barChart,1.0875
1OnSY9Gbo3pTQEhEeZYV,barChart8,56,"Mon, 11 Mar 2024 19:41:57 GMT","Mon, 11 Mar 2024 19:42:05 GMT",8110,9,60,barChart,2.0444
1OnSY9Gbo3pTQEhEeZYV,barChart11,80,"Mon, 11 Mar 2024 19:41:34 GMT","Mon, 11 Mar 2024 19:41:40 GMT",6555,7,78,barChart,1.0875
1OnSY9Gbo3pTQEhEeZYV,barChart12,70,"Mon, 11 Mar 2024 19:41:18 GMT","Mon, 11 Mar 2024 19:41:34 GMT",16147,6,71,barChart,0.1699
1OnSY9Gbo3pTQEhEeZYV,barChart15,65,"Mon, 11 Mar 2024 19:41:01 GMT","Mon, 11 Mar 2024 19:41:18 GMT",16252,5,56,barChart,3.1898
1OnSY9Gbo3pTQEhEeZYV,barChart16,58,"Mon, 11 Mar 2024 19:42:20 GMT","Mon, 11 Mar 2024 19:42:34 GMT",13322,11,60,barChart,1.0875
1OnSY9Gbo3pTQEhEeZYV,barChart18,33,"Mon, 11 Mar 2024 19:42:05 GMT","Mon, 11 Mar 2024 19:42:20 GMT",14908,10,33,barChart,-3.0000
1OnSY9Gbo3pTQEhEeZYV,barChart19,40,"Mon, 11 Mar 2024 19:40:52 GMT","Mon, 11 Mar 2024 19:41:01 GMT",9388,4,45,barChart,2.3576
1OnSY9Gbo3pTQEhEeZYV,bubbleChart3,32,"Mon, 11 Mar 2024 19:44:34 GMT","Mon, 11 Mar 2024 19:44:54 GMT",20102,18,43,bubbleChart,3.4757
1OnSY9Gbo3pTQEhEeZYV,bubbleChart4,25,"Mon, 11 Mar 2024 19:43:46 GMT","Mon, 11 Mar 2024 19:43:54 GMT",7929,15,28,bubbleChart,1.6439
1OnSY9Gbo3pTQEhEeZYV,bubbleChart5,50,"Mon, 11 Mar 2024 19:42:34 GMT","Mon, 11 Mar 2024 19:43:01 GMT",27132,12,80,bubbleChart,4.9129
1OnSY9Gbo3pTQEhEeZYV,bubbleChart6,53,"Mon, 11 Mar 2024 19:45:20 GMT","Mon, 11 Mar 2024 19:45:28 GMT",8400,20,75,bubbleChart,4.4676
1OnSY9Gbo3pTQEhEeZYV,bubbleChart8,45,"Mon, 11 Mar 2024 19:43:01 GMT","Mon, 11 Mar 2024 19:43:17 GMT",16572,13,60,bubbleChart,3.9189
1OnSY9Gbo3pTQEhEeZYV,bubbleChart9,31,"Mon, 11 Mar 2024 19:43:54 GMT","Mon, 11 Mar 2024 19:44:18 GMT",23469,16,40,bubbleChart,3.1898
1OnSY9Gbo3pTQEhEeZYV,bubbleChart11,74,"Mon, 11 Mar 2024 19:45:28 GMT","Mon, 11 Mar 2024 19:45:36 GMT",7695,21,78,bubbleChart,2.0444
1OnSY9Gbo3pTQEhEeZYV,bubbleChart13,32,"Mon, 11 Mar 2024 19:44:18 GMT","Mon, 11 Mar 2024 19:44:34 GMT",15683,17,47,bubbleChart,3.9189
1OnSY9Gbo3pTQEhEeZYV,bubbleChart15,23,"Mon, 11 Mar 2024 19:43:17 GMT","Mon, 11 Mar 2024 19:43:46 GMT",28934,14,56,bubbleChart,5.0498
1OnSY9Gbo3pTQEhEeZYV,bubbleChart19,25,"Mon, 11 Mar 2024 19:44:54 GMT","Mon, 11 Mar 2024 19:45:20 GMT",26036,19,45,bubbleChart,4.3309
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart3,35,"Mon, 11 Mar 2024 19:46:31 GMT","Mon, 11 Mar 2024 19:46:40 GMT",9431,27,43,stackedbarChart,3.0224
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart5,56,"Mon, 11 Mar 2024 19:45:44 GMT","Mon, 11 Mar 2024 19:45:52 GMT",8307,23,80,stackedbarChart,4.5925
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart6,86,"Mon, 11 Mar 2024 19:46:40 GMT","Mon, 11 Mar 2024 19:46:56 GMT",15847,28,75,stackedbarChart,3.4757
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart7,34,"Mon, 11 Mar 2024 19:45:36 GMT","Mon, 11 Mar 2024 19:45:44 GMT",7841,22,50,stackedbarChart,4.0112
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart8,46,"Mon, 11 Mar 2024 19:46:15 GMT","Mon, 11 Mar 2024 19:46:31 GMT",15562,26,60,stackedbarChart,3.8202
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart10,25,"Mon, 11 Mar 2024 19:46:03 GMT","Mon, 11 Mar 2024 19:46:15 GMT",12283,25,67,stackedbarChart,5.3966
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart12,47,"Mon, 11 Mar 2024 19:47:09 GMT","Mon, 11 Mar 2024 19:47:22 GMT",13065,31,71,stackedbarChart,4.5925
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart16,74,"Mon, 11 Mar 2024 19:47:04 GMT","Mon, 11 Mar 2024 19:47:09 GMT",4536,30,60,stackedbarChart,3.8202
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart17,79,"Mon, 11 Mar 2024 19:45:52 GMT","Mon, 11 Mar 2024 19:46:03 GMT",10947,24,82,stackedbarChart,1.6439
1OnSY9Gbo3pTQEhEeZYV,stackedbarChart20,87,"Mon, 11 Mar 2024 19:46:56 GMT","Mon, 11 Mar 2024 19:47:04 GMT",7831,29,73,stackedbarChart,3.8202
1OnSY9Gbo3pTQEhEeZYV,packCircle2,65,"Mon, 11 Mar 2024 19:47:59 GMT","Mon, 11 Mar 2024 19:48:10 GMT",10038,34,71,packCircle,2.6147
1OnSY9Gbo3pTQEhEeZYV,packCircle3,42,"Mon, 11 Mar 2024 19:47:22 GMT","Mon, 11 Mar 2024 19:47:39 GMT",16811,32,43,packCircle,0.1699
1OnSY9Gbo3pTQEhEeZYV,packCircle7,56,"Mon, 11 Mar 2024 19:48:55 GMT","Mon, 11 Mar 2024 19:49:16 GMT",20751,40,50,packCircle,2.6147
1OnSY9Gbo3pTQEhEeZYV,packCircle8,65,"Mon, 11 Mar 2024 19:49:16 GMT","Mon, 11 Mar 2024 19:49:23 GMT",7388,41,60,packCircle,2.3576
1OnSY9Gbo3pTQEhEeZYV,packCircle10,52,"Mon, 11 Mar 2024 19:48:46 GMT","Mon, 11 Mar 2024 19:48:55 GMT",9057,39,67,packCircle,3.9189
1OnSY9Gbo3pTQEhEeZYV,packCircle11,72,"Mon, 11 Mar 2024 19:48:19 GMT","Mon, 11 Mar 2024 19:48:29 GMT",10690,36,78,packCircle,2.6147
1OnSY9Gbo3pTQEhEeZYV,packCircle12,43,"Mon, 11 Mar 2024 19:48:10 GMT","Mon, 11 Mar 2024 19:48:19 GMT",9174,35,71,packCircle,4.8138
1OnSY9Gbo3pTQEhEeZYV,packCircle15,43,"Mon, 11 Mar 2024 19:48:35 GMT","Mon, 11 Mar 2024 19:48:46 GMT",10483,38,56,packCircle,3.7142
1OnSY9Gbo3pTQEhEeZYV,packCircle17,53,"Mon, 11 Mar 2024 19:47:39 GMT","Mon, 11 Mar 2024 19:47:59 GMT",20791,33,82,packCircle,4.8642
1OnSY9Gbo3pTQEhEeZYV,packCircle20,82,"Mon, 11 Mar 2024 19:48:29 GMT","Mon, 11 Mar 2024 19:48:35 GMT",5885,37,73,packCircle,3.1898
pxrQIZH4xbufwFjchXZ5,barChart1,55,"Mon, 11 Mar 2024 19:43:10 GMT","Mon, 11 Mar 2024 19:43:19 GMT",9200,11,56,barChart,0.1699
pxrQIZH4xbufwFjchXZ5,barChart4,75,"Mon, 11 Mar 2024 19:41:29 GMT","Mon, 11 Mar 2024 19:41:34 GMT",5726,3,28,barChart,5.5584
pxrQIZH4xbufwFjchXZ5,barChart6,85,"Mon, 11 Mar 2024 19:42:54 GMT","Mon, 11 Mar 2024 19:43:00 GMT",5572,9,75,barChart,3.3399
pxrQIZH4xbufwFjchXZ5,barChart7,50,"Mon, 11 Mar 2024 19:43:00 GMT","Mon, 11 Mar 2024 19:43:10 GMT",10154,10,50,barChart,-3.0000
pxrQIZH4xbufwFjchXZ5,barChart9,40,"Mon, 11 Mar 2024 19:42:36 GMT","Mon, 11 Mar 2024 19:42:54 GMT",17634,8,40,barChart,-3.0000
pxrQIZH4xbufwFjchXZ5,barChart11,90,"Mon, 11 Mar 2024 19:42:06 GMT","Mon, 11 Mar 2024 19:42:11 GMT",4989,6,78,barChart,3.5999
pxrQIZH4xbufwFjchXZ5,barChart16,45,"Mon, 11 Mar 2024 19:41:42 GMT","Mon, 11 Mar 2024 19:42:06 GMT",24455,5,60,barChart,3.9189
pxrQIZH4xbufwFjchXZ5,barChart17,95,"Mon, 11 Mar 2024 19:42:11 GMT","Mon, 11 Mar 2024 19:42:36 GMT",24937,7,82,barChart,3.7142
pxrQIZH4xbufwFjchXZ5,barChart18,70,"Mon, 11 Mar 2024 19:41:19 GMT","Mon, 11 Mar 2024 19:41:28 GMT",9700,2,33,barChart,5.2143
pxrQIZH4xbufwFjchXZ5,barChart19,55,"Mon, 11 Mar 2024 19:41:34 GMT","Mon, 11 Mar 2024 19:41:42 GMT",7630,4,45,barChart,3.3399
pxrQIZH4xbufwFjchXZ5,bubbleChart1,40,"Mon, 11 Mar 2024 19:46:18 GMT","Mon, 11 Mar 2024 19:46:30 GMT",11878,27,56,bubbleChart,4.0112
pxrQIZH4xbufwFjchXZ5,bubbleChart2,80,"Mon, 11 Mar 2024 19:46:30 GMT","Mon, 11 Mar 2024 19:46:40 GMT",10377,28,71,bubbleChart,3.1898
pxrQIZH4xbufwFjchXZ5,bubbleChart3,35,"Mon, 11 Mar 2024 19:47:06 GMT","Mon, 11 Mar 2024 19:47:34 GMT",27271,30,43,bubbleChart,3.0224
pxrQIZH4xbufwFjchXZ5,bubbleChart4,15,"Mon, 11 Mar 2024 19:47:34 GMT","Mon, 11 Mar 2024 19:47:38 GMT",4702,31,28,bubbleChart,3.7142
pxrQIZH4xbufwFjchXZ5,bubbleChart5,85,"Mon, 11 Mar 2024 19:45:29 GMT","Mon, 11 Mar 2024 19:45:34 GMT",4909,23,80,bubbleChart,2.3576
pxrQIZH4xbufwFjchXZ5,bubbleChart6,85,"Mon, 11 Mar 2024 19:45:41 GMT","Mon, 11 Mar 2024 19:45:47 GMT",5636,25,75,bubbleChart,3.3399
pxrQIZH4xbufwFjchXZ5,bubbleChart9,30,"Mon, 11 Mar 2024 19:44:51 GMT","Mon, 11 Mar 2024 19:45:29 GMT",38478,22,40,bubbleChart,3.3399
pxrQIZH4xbufwFjchXZ5,bubbleChart12,70,"Mon, 11 Mar 2024 19:46:40 GMT","Mon, 11 Mar 2024 19:47:06 GMT",26313,29,71,bubbleChart,0.1699
pxrQIZH4xbufwFjchXZ5,bubbleChart15,40,"Mon, 11 Mar 2024 19:45:34 GMT","Mon, 11 Mar 2024 19:45:41 GMT",6664,24,56,bubbleChart,4.0112
pxrQIZH4xbufwFjchXZ5,bubbleChart20,80,"Mon, 11 Mar 2024 19:45:47 GMT","Mon, 11 Mar 2024 19:46:18 GMT",30899,26,73,bubbleChart,2.8329
pxrQIZH4xbufwFjchXZ5,stackedbarChart1,45,"Mon, 11 Mar 2024 19:44:31 GMT","Mon, 11 Mar 2024 19:44:40 GMT",9336,19,56,stackedbarChart,3.4757
pxrQIZH4xbufwFjchXZ5,stackedbarChart4,33,"Mon, 11 Mar 2024 19:43:48 GMT","Mon, 11 Mar 2024 19:43:55 GMT",7110,16,28,stackedbarChart,2.3576
pxrQIZH4xbufwFjchXZ5,stackedbarChart8,60,"Mon, 11 Mar 2024 19:43:32 GMT","Mon, 11 Mar 2024 19:43:38 GMT",5730,13,60,stackedbarChart,-3.0000
pxrQIZH4xbufwFjchXZ5,stackedbarChart10,55,"Mon, 11 Mar 2024 19:44:40 GMT","Mon, 11 Mar 2024 19:44:45 GMT",4961,20,67,stackedbarChart,3.5999
pxrQIZH4xbufwFjchXZ5,stackedbarChart11,80,"Mon, 11 Mar 2024 19:43:55 GMT","Mon, 11 Mar 2024 19:44:03 GMT",8009,17,78,stackedbarChart,1.0875
pxrQIZH4xbufwFjchXZ5,stackedbarChart12,80,"Mon, 11 Mar 2024 19:43:43 GMT","Mon, 11 Mar 2024 19:43:48 GMT",5278,15,71,stackedbarChart,3.1898
pxrQIZH4xbufwFjchXZ5,stackedbarChart13,45,"Mon, 11 Mar 2024 19:44:03 GMT","Mon, 11 Mar 2024 19:44:31 GMT",27156,18,47,stackedbarChart,1.0875
pxrQIZH4xbufwFjchXZ5,stackedbarChart14,50,"Mon, 11 Mar 2024 19:43:38 GMT","Mon, 11 Mar 2024 19:43:43 GMT",4726,14,64,stackedbarChart,3.8202
pxrQIZH4xbufwFjchXZ5,stackedbarChart17,95,"Mon, 11 Mar 2024 19:43:19 GMT","Mon, 11 Mar 2024 19:43:32 GMT",13324,12,82,stackedbarChart,3.7142
pxrQIZH4xbufwFjchXZ5,stackedbarChart19,50,"Mon, 11 Mar 2024 19:44:45 GMT","Mon, 11 Mar 2024 19:44:51 GMT",5987,21,45,stackedbarChart,2.3576
pxrQIZH4xbufwFjchXZ5,packCircle2,80,"Mon, 11 Mar 2024 19:47:50 GMT","Mon, 11 Mar 2024 19:48:12 GMT",21704,34,71,packCircle,3.1898
pxrQIZH4xbufwFjchXZ5,packCircle3,50,"Mon, 11 Mar 2024 19:47:38 GMT","Mon, 11 Mar 2024 19:47:46 GMT",7474,32,43,packCircle,2.8329
pxrQIZH4xbufwFjchXZ5,packCircle4,35,"Mon, 11 Mar 2024 19:48:43 GMT","Mon, 11 Mar 2024 19:49:18 GMT",34223,39,28,packCircle,2.8329
pxrQIZH4xbufwFjchXZ5,packCircle6,85,"Mon, 11 Mar 2024 19:48:33 GMT","Mon, 11 Mar 2024 19:48:39 GMT",5576,37,75,packCircle,3.3399
pxrQIZH4xbufwFjchXZ5,packCircle12,52,"Mon, 11 Mar 2024 19:49:28 GMT","Mon, 11 Mar 2024 19:49:33 GMT",5950,41,71,packCircle,4.2574
pxrQIZH4xbufwFjchXZ5,packCircle13,40,"Mon, 11 Mar 2024 19:47:46 GMT","Mon, 11 Mar 2024 19:47:50 GMT",4489,33,47,packCircle,2.8329
pxrQIZH4xbufwFjchXZ5,packCircle15,47,"Mon, 11 Mar 2024 19:49:18 GMT","Mon, 11 Mar 2024 19:49:28 GMT",9979,40,56,packCircle,3.1898
pxrQIZH4xbufwFjchXZ5,packCircle16,75,"Mon, 11 Mar 2024 19:48:39 GMT","Mon, 11 Mar 2024 19:48:43 GMT",4691,38,60,packCircle,3.9189
pxrQIZH4xbufwFjchXZ5,packCircle17,90,"Mon, 11 Mar 2024 19:48:28 GMT","Mon, 11 Mar 2024 19:48:33 GMT",4590,36,82,packCircle,3.0224
pxrQIZH4xbufwFjchXZ5,packCircle20,85,"Mon, 11 Mar 2024 19:48:12 GMT","Mon, 11 Mar 2024 19:48:28 GMT",16217,35,73,packCircle,3.5999
2e1CaP2mt9sn6WdNQj7x,barChart2,70,"Mon, 11 Mar 2024 18:52:49 GMT","Mon, 11 Mar 2024 18:52:55 GMT",5584,34,71,barChart,0.1699
2e1CaP2mt9sn6WdNQj7x,barChart3,38,"Mon, 11 Mar 2024 18:52:32 GMT","Mon, 11 Mar 2024 18:52:44 GMT",11713,32,43,barChart,2.3576
2e1CaP2mt9sn6WdNQj7x,barChart6,73,"Mon, 11 Mar 2024 18:53:15 GMT","Mon, 11 Mar 2024 18:53:22 GMT",6517,38,75,barChart,1.0875
2e1CaP2mt9sn6WdNQj7x,barChart8,60,"Mon, 11 Mar 2024 18:53:22 GMT","Mon, 11 Mar 2024 18:53:27 GMT",5410,39,60,barChart,-3.0000
2e1CaP2mt9sn6WdNQj7x,barChart10,70,"Mon, 11 Mar 2024 18:53:01 GMT","Mon, 11 Mar 2024 18:53:09 GMT",7792,36,67,barChart,1.6439
2e1CaP2mt9sn6WdNQj7x,barChart13,45,"Mon, 11 Mar 2024 18:53:37 GMT","Mon, 11 Mar 2024 18:53:44 GMT",6526,41,47,barChart,1.0875
2e1CaP2mt9sn6WdNQj7x,barChart15,53,"Mon, 11 Mar 2024 18:53:27 GMT","Mon, 11 Mar 2024 18:53:37 GMT",9796,40,56,barChart,1.6439
2e1CaP2mt9sn6WdNQj7x,barChart16,60,"Mon, 11 Mar 2024 18:53:09 GMT","Mon, 11 Mar 2024 18:53:15 GMT",6297,37,60,barChart,-3.0000
2e1CaP2mt9sn6WdNQj7x,barChart18,33,"Mon, 11 Mar 2024 18:52:55 GMT","Mon, 11 Mar 2024 18:53:01 GMT",6276,35,33,barChart,-3.0000
2e1CaP2mt9sn6WdNQj7x,barChart19,40,"Mon, 11 Mar 2024 18:52:44 GMT","Mon, 11 Mar 2024 18:52:49 GMT",5840,33,45,barChart,2.3576
2e1CaP2mt9sn6WdNQj7x,bubbleChart1,40,"Mon, 11 Mar 2024 18:52:27 GMT","Mon, 11 Mar 2024 18:52:32 GMT",4736,31,56,bubbleChart,4.0112
2e1CaP2mt9sn6WdNQj7x,bubbleChart4,30,"Mon, 11 Mar 2024 18:51:01 GMT","Mon, 11 Mar 2024 18:51:18 GMT",17386,22,28,bubbleChart,1.0875
2e1CaP2mt9sn6WdNQj7x,bubbleChart5,67,"Mon, 11 Mar 2024 18:51:18 GMT","Mon, 11 Mar 2024 18:51:32 GMT",14080,23,80,bubbleChart,3.7142
2e1CaP2mt9sn6WdNQj7x,bubbleChart7,35,"Mon, 11 Mar 2024 18:51:57 GMT","Mon, 11 Mar 2024 18:52:07 GMT",10363,29,50,bubbleChart,3.9189
2e1CaP2mt9sn6WdNQj7x,bubbleChart8,67,"Mon, 11 Mar 2024 18:52:07 GMT","Mon, 11 Mar 2024 18:52:27 GMT",19649,30,60,bubbleChart,2.8329
2e1CaP2mt9sn6WdNQj7x,bubbleChart9,30,"Mon, 11 Mar 2024 18:51:52 GMT","Mon, 11 Mar 2024 18:51:57 GMT",5176,28,40,bubbleChart,3.3399
2e1CaP2mt9sn6WdNQj7x,bubbleChart11,70,"Mon, 11 Mar 2024 18:51:32 GMT","Mon, 11 Mar 2024 18:51:38 GMT",5490,24,78,bubbleChart,3.0224
2e1CaP2mt9sn6WdNQj7x,bubbleChart13,30,"Mon, 11 Mar 2024 18:51:38 GMT","Mon, 11 Mar 2024 18:51:43 GMT",5247,25,47,bubbleChart,4.0980
2e1CaP2mt9sn6WdNQj7x,bubbleChart19,30,"Mon, 11 Mar 2024 18:51:43 GMT","Mon, 11 Mar 2024 18:51:48 GMT",4516,26,45,bubbleChart,3.9189
2e1CaP2mt9sn6WdNQj7x,bubbleChart20,50,"Mon, 11 Mar 2024 18:51:48 GMT","Mon, 11 Mar 2024 18:51:52 GMT",4395,27,73,bubbleChart,4.5314
2e1CaP2mt9sn6WdNQj7x,stackedbarChart4,16,"Mon, 11 Mar 2024 18:50:00 GMT","Mon, 11 Mar 2024 18:50:09 GMT",9566,13,28,stackedbarChart,3.5999
2e1CaP2mt9sn6WdNQj7x,stackedbarChart8,50,"Mon, 11 Mar 2024 18:50:09 GMT","Mon, 11 Mar 2024 18:50:14 GMT",4673,14,60,stackedbarChart,3.3399
2e1CaP2mt9sn6WdNQj7x,stackedbarChart9,30,"Mon, 11 Mar 2024 18:50:49 GMT","Mon, 11 Mar 2024 18:51:01 GMT",12041,21,40,stackedbarChart,3.3399
2e1CaP2mt9sn6WdNQj7x,stackedbarChart10,60,"Mon, 11 Mar 2024 18:50:14 GMT","Mon, 11 Mar 2024 18:50:22 GMT",8169,15,67,stackedbarChart,2.8329
2e1CaP2mt9sn6WdNQj7x,stackedbarChart11,70,"Mon, 11 Mar 2024 18:49:48 GMT","Mon, 11 Mar 2024 18:50:00 GMT",11208,12,78,stackedbarChart,3.0224
2e1CaP2mt9sn6WdNQj7x,stackedbarChart12,70,"Mon, 11 Mar 2024 18:50:30 GMT","Mon, 11 Mar 2024 18:50:34 GMT",3897,18,71,stackedbarChart,0.1699
2e1CaP2mt9sn6WdNQj7x,stackedbarChart13,33,"Mon, 11 Mar 2024 18:50:22 GMT","Mon, 11 Mar 2024 18:50:26 GMT",3746,16,47,stackedbarChart,3.8202
2e1CaP2mt9sn6WdNQj7x,stackedbarChart14,65,"Mon, 11 Mar 2024 18:50:41 GMT","Mon, 11 Mar 2024 18:50:49 GMT",7759,20,64,stackedbarChart,0.1699
2e1CaP2mt9sn6WdNQj7x,stackedbarChart15,40,"Mon, 11 Mar 2024 18:50:34 GMT","Mon, 11 Mar 2024 18:50:41 GMT",6504,19,56,stackedbarChart,4.0112
2e1CaP2mt9sn6WdNQj7x,stackedbarChart19,40,"Mon, 11 Mar 2024 18:50:26 GMT","Mon, 11 Mar 2024 18:50:30 GMT",4773,17,45,stackedbarChart,2.3576
2e1CaP2mt9sn6WdNQj7x,packCircle2,65,"Mon, 11 Mar 2024 18:49:21 GMT","Mon, 11 Mar 2024 18:49:48 GMT",26953,11,71,packCircle,2.6147
2e1CaP2mt9sn6WdNQj7x,packCircle3,50,"Mon, 11 Mar 2024 18:48:57 GMT","Mon, 11 Mar 2024 18:49:10 GMT",12412,8,43,packCircle,2.8329
2e1CaP2mt9sn6WdNQj7x,packCircle4,40,"Mon, 11 Mar 2024 18:48:40 GMT","Mon, 11 Mar 2024 18:48:49 GMT",9161,5,28,packCircle,3.5999
2e1CaP2mt9sn6WdNQj7x,packCircle5,75,"Mon, 11 Mar 2024 18:48:31 GMT","Mon, 11 Mar 2024 18:48:40 GMT",9243,4,80,packCircle,2.3576
2e1CaP2mt9sn6WdNQj7x,packCircle6,70,"Mon, 11 Mar 2024 18:48:18 GMT","Mon, 11 Mar 2024 18:48:31 GMT",12543,3,75,packCircle,2.3576
2e1CaP2mt9sn6WdNQj7x,packCircle8,60,"Mon, 11 Mar 2024 18:48:49 GMT","Mon, 11 Mar 2024 18:48:54 GMT",4442,6,60,packCircle,-3.0000
2e1CaP2mt9sn6WdNQj7x,packCircle11,80,"Mon, 11 Mar 2024 18:49:10 GMT","Mon, 11 Mar 2024 18:49:17 GMT",7223,9,78,packCircle,1.0875
2e1CaP2mt9sn6WdNQj7x,packCircle12,67,"Mon, 11 Mar 2024 18:49:17 GMT","Mon, 11 Mar 2024 18:49:21 GMT",4208,10,71,packCircle,2.0444
2e1CaP2mt9sn6WdNQj7x,packCircle16,67,"Mon, 11 Mar 2024 18:46:39 GMT","Mon, 11 Mar 2024 18:48:18 GMT",99563,2,60,packCircle,2.8329
2e1CaP2mt9sn6WdNQj7x,packCircle17,67,"Mon, 11 Mar 2024 18:48:54 GMT","Mon, 11 Mar 2024 18:48:57 GMT",3844,7,82,packCircle,3.9189
JRgkELEDWXOHrA5yURKx,barChart1,85,"Mon, 11 Mar 2024 19:11:54 GMT","Mon, 11 Mar 2024 19:12:01 GMT",6967,11,56,barChart,4.8642
JRgkELEDWXOHrA5yURKx,barChart2,90,"Mon, 11 Mar 2024 19:11:20 GMT","Mon, 11 Mar 2024 19:11:28 GMT",8187,8,71,barChart,4.2574
JRgkELEDWXOHrA5yURKx,barChart4,85,"Mon, 11 Mar 2024 19:10:21 GMT","Mon, 11 Mar 2024 19:10:49 GMT",28102,4,28,barChart,5.8361
JRgkELEDWXOHrA5yURKx,barChart7,65,"Mon, 11 Mar 2024 19:10:49 GMT","Mon, 11 Mar 2024 19:10:56 GMT",7030,5,50,barChart,3.9189
JRgkELEDWXOHrA5yURKx,barChart8,80,"Mon, 11 Mar 2024 19:10:13 GMT","Mon, 11 Mar 2024 19:10:21 GMT",7920,3,60,barChart,4.3309
JRgkELEDWXOHrA5yURKx,barChart9,90,"Mon, 11 Mar 2024 19:09:52 GMT","Mon, 11 Mar 2024 19:10:13 GMT",21051,2,40,barChart,5.6475
JRgkELEDWXOHrA5yURKx,barChart12,85,"Mon, 11 Mar 2024 19:11:38 GMT","Mon, 11 Mar 2024 19:11:54 GMT",16596,10,71,barChart,3.8202
JRgkELEDWXOHrA5yURKx,barChart15,80,"Mon, 11 Mar 2024 19:10:56 GMT","Mon, 11 Mar 2024 19:11:14 GMT",17062,6,56,barChart,4.5925
JRgkELEDWXOHrA5yURKx,barChart19,70,"Mon, 11 Mar 2024 19:11:28 GMT","Mon, 11 Mar 2024 19:11:38 GMT",9181,9,45,barChart,4.6511
JRgkELEDWXOHrA5yURKx,barChart20,70,"Mon, 11 Mar 2024 19:11:14 GMT","Mon, 11 Mar 2024 19:11:20 GMT",6566,7,73,barChart,1.6439
JRgkELEDWXOHrA5yURKx,bubbleChart1,85,"Mon, 11 Mar 2024 19:14:49 GMT","Mon, 11 Mar 2024 19:14:55 GMT",6559,17,56,bubbleChart,4.8642
JRgkELEDWXOHrA5yURKx,bubbleChart5,60,"Mon, 11 Mar 2024 19:14:33 GMT","Mon, 11 Mar 2024 19:14:49 GMT",15486,16,80,bubbleChart,4.3309
JRgkELEDWXOHrA5yURKx,bubbleChart8,80,"Mon, 11 Mar 2024 19:12:34 GMT","Mon, 11 Mar 2024 19:12:52 GMT",18179,13,60,bubbleChart,4.3309
JRgkELEDWXOHrA5yURKx,bubbleChart9,60,"Mon, 11 Mar 2024 19:15:16 GMT","Mon, 11 Mar 2024 19:15:35 GMT",19496,21,40,bubbleChart,4.3309
JRgkELEDWXOHrA5yURKx,bubbleChart10,85,"Mon, 11 Mar 2024 19:15:09 GMT","Mon, 11 Mar 2024 19:15:16 GMT",6578,20,67,bubbleChart,4.1799
JRgkELEDWXOHrA5yURKx,bubbleChart12,70,"Mon, 11 Mar 2024 19:12:01 GMT","Mon, 11 Mar 2024 19:12:34 GMT",32422,12,71,bubbleChart,0.1699
JRgkELEDWXOHrA5yURKx,bubbleChart13,70,"Mon, 11 Mar 2024 19:14:25 GMT","Mon, 11 Mar 2024 19:14:33 GMT",8065,15,47,bubbleChart,4.5314
JRgkELEDWXOHrA5yURKx,bubbleChart14,90,"Mon, 11 Mar 2024 19:14:55 GMT","Mon, 11 Mar 2024 19:15:04 GMT",8809,18,64,bubbleChart,4.7074
JRgkELEDWXOHrA5yURKx,bubbleChart17,70,"Mon, 11 Mar 2024 19:12:52 GMT","Mon, 11 Mar 2024 19:14:25 GMT",93219,14,82,bubbleChart,3.5999
JRgkELEDWXOHrA5yURKx,bubbleChart20,65,"Mon, 11 Mar 2024 19:15:04 GMT","Mon, 11 Mar 2024 19:15:09 GMT",5158,19,73,bubbleChart,3.0224
JRgkELEDWXOHrA5yURKx,stackedbarChart1,55,"Mon, 11 Mar 2024 19:16:23 GMT","Mon, 11 Mar 2024 19:16:36 GMT",13320,23,56,stackedbarChart,0.1699
JRgkELEDWXOHrA5yURKx,stackedbarChart2,66,"Mon, 11 Mar 2024 19:17:23 GMT","Mon, 11 Mar 2024 19:17:28 GMT",5254,25,71,stackedbarChart,2.3576
JRgkELEDWXOHrA5yURKx,stackedbarChart7,45,"Mon, 11 Mar 2024 19:15:35 GMT","Mon, 11 Mar 2024 19:16:23 GMT",47598,22,50,stackedbarChart,2.3576
JRgkELEDWXOHrA5yURKx,stackedbarChart8,55,"Mon, 11 Mar 2024 19:16:36 GMT","Mon, 11 Mar 2024 19:17:23 GMT",47022,24,60,stackedbarChart,2.3576
